 4.52883, -29.27068, 478.53400, -35.61351, 13.82478,  2.36356
 3.99743, -30.01785, 477.96740, -35.70922, 13.92308,  2.50322
 4.40284, -29.52705, 477.97617, -35.70922, 13.92308,  2.46702
 4.56532, -29.65048, 477.96649, -35.70922, 13.92308,  2.27229
 4.09954, -29.56096, 478.02805, -35.70922, 13.92308,  2.59448
 4.04817, -29.64301, 477.96185, -35.70922, 13.92308,  2.26768
 3.51973, -29.88501, 477.44349, -35.61633, 14.02172,  2.33287
 3.60468, -29.89631, 477.39714, -35.61633, 14.02172,  2.63076
 3.73220, -29.88847, 476.94083, -35.71203, 14.12002,  2.59986
 3.93479, -30.38114, 476.92112, -35.71203, 14.12002,  2.53766
 3.51062, -30.39206, 476.89113, -35.71203, 14.12002,  2.47281
 3.37941, -29.99021, 477.50601, -35.80509, 14.21763,  2.46386
 3.28621, -30.34632, 476.84014, -35.71203, 14.12002,  2.34520
 3.39613, -30.00272, 476.97062, -35.71203, 14.12002,  2.33924
 3.38423, -30.12205, 477.45129, -35.80509, 14.21763,  2.44002
 3.38989, -29.61251, 477.94820, -35.70938, 14.11932,  2.50449
 3.51269, -29.87181, 476.92239, -35.71203, 14.12002,  2.34407
 3.73860, -29.87606, 477.49656, -35.80509, 14.21763,  2.53581
 3.79675, -29.74246, 477.95606, -35.89798, 14.11899,  2.37104
 4.02360, -29.73968, 477.38924, -35.80509, 14.21763,  2.37823
 3.38173, -29.48895, 477.50260, -35.80509, 14.21763,  2.39814
 3.18519, -29.62145, 478.01279, -35.70800, 14.31545,  2.30156
 3.25768, -29.62833, 478.03178, -35.70800, 14.31545,  2.46278
 3.41356, -29.50263, 478.00138, -35.70800, 14.31545,  2.40208
 3.21601, -29.38181, 479.04383, -35.70535, 14.31475,  2.79957
 3.65407, -29.84015, 478.48731, -35.80106, 14.41306,  2.49524
 3.27871, -29.48772, 476.93723, -35.71081, 14.51239,  2.56552
 2.64214, -29.84367, 476.92687, -35.71081, 14.51239,  2.43981
 3.13832, -30.09312, 476.90058, -35.71081, 14.51239,  2.44454
 3.13684, -29.32399, 477.94993, -35.70816, 14.51169,  2.57386
 2.88780, -29.51643, 477.51729, -35.61511, 14.41409,  2.65942
 3.01406, -29.73561, 476.92362, -35.71081, 14.51239,  2.63233
 2.92138, -29.59251, 476.98127, -35.71081, 14.51239,  2.43592
 2.63453, -29.59672, 477.47615, -35.80387, 14.61000,  2.49963
 2.90909, -29.82780, 476.84627, -35.71081, 14.51239,  2.43916
 3.42133, -29.10139, 478.01302, -35.70816, 14.51169,  2.56073
 3.15598, -29.47476, 477.99260, -35.70816, 14.51169,  2.47216
 2.88541, -29.36443, 477.46933, -35.80387, 14.61000,  2.49773
 2.88631, -28.86199, 478.00654, -35.51940, 14.31578,  2.36960
 3.23899, -29.29821, 477.51035, -35.42651, 14.41442,  2.69587
 3.25935, -29.24900, 477.00329, -35.52221, 14.51272,  2.43411
 3.36728, -29.87322, 476.97719, -35.52221, 14.51272,  2.43591
 3.37853, -29.97092, 476.92021, -35.71098, 14.70863,  2.41207
 2.73318, -29.47927, 478.08685, -35.70816, 14.51169,  2.43896
 3.23774, -29.86342, 477.01398, -35.71098, 14.70863,  2.60283
 3.28029, -29.89138, 477.99069, -35.51818, 14.70815,  2.40409
 3.17733, -29.60587, 477.43535, -35.61389, 14.80645,  2.63351
 3.03368, -29.99084, 477.96849, -35.70694, 14.90406,  2.57093
 2.65943, -29.35166, 478.05794, -35.70694, 14.90406,  2.55881
 2.76616, -29.86562, 477.52951, -35.61389, 14.80645,  2.60098
 2.77631, -29.46968, 478.50036, -35.61124, 14.80576,  2.70353
 2.38524, -29.49715, 477.48501, -35.61389, 14.80645,  2.53197
 2.27770, -30.07161, 477.44572, -35.61389, 14.80645,  2.34148
 2.50160, -29.50043, 478.09709, -35.51818, 14.70815,  2.50033
 2.50373, -29.35913, 478.04017, -35.51818, 14.70815,  2.47102
 2.64996, -29.72982, 477.50856, -35.61389, 14.80645,  2.40632
 2.40699, -29.35056, 477.51126, -35.61389, 14.80645,  2.42958
 2.26558, -29.36328, 478.07280, -35.51818, 14.70815,  2.39853
 2.71971, -29.37824, 478.04283, -35.51957, 14.51202,  2.47069
 2.61983, -29.85812, 478.06913, -35.70816, 14.51169,  2.43257
 2.99598, -30.10585, 477.93673, -35.70816, 14.51169,  2.47433
 3.24697, -29.85859, 476.97211, -35.71081, 14.51239,  2.46984
 3.85604, -30.01068, 477.46849, -35.61511, 14.41409,  2.59863
 3.74211, -29.77037, 477.48237, -35.61511, 14.41409,  2.63162
 3.62603, -30.24732, 476.86308, -35.71220, 14.31626,  2.54173
 3.48312, -29.77320, 477.49039, -35.61511, 14.41409,  2.56733
 3.47633, -29.76871, 477.95737, -35.51940, 14.31578,  2.57915
 2.98566, -30.23036, 477.42397, -35.80526, 14.41387,  2.51485
 3.74044, -29.99519, 478.00917, -35.70816, 14.51169,  2.50242
 3.64834, -29.85017, 477.94434, -35.70816, 14.51169,  2.43788
 2.85439, -30.23007, 478.00057, -35.70816, 14.51169,  2.40708
 2.50744, -29.74632, 478.05666, -35.70816, 14.51169,  2.36327
